Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate
6870000,3.1607933,4.160950044399411,203.14864864864865,2.4953885,0.050477926,0.69695634,4.162885126229879,0.09622500901034958,0.4578365190709765,0.05285584,0.03084282,9.4345e-05,0.023611741,0.45301336,0.22647527,0.070633456,0.9294125
6900000,3.1416633,4.276715089989867,187.9281045751634,2.6446981,0.05555825,0.77003855,4.2792182108024495,0.09242957153405945,0.4375310286202214,0.05641357,0.02956181,9.345345e-05,0.023777554,0.4803765,0.21511672,0.06839716,0.9316192
6930000,3.2342498,3.726798292466954,274.10526315789474,2.1946285,0.05395955,0.5919358,3.7159327389919654,0.12198514797090165,0.5608768793465817,0.03970458,0.03267727,9.257499e-05,0.021941401,0.50293374,0.19909917,0.06136131,0.9361859
6960000,3.207885,4.245632060666491,198.30666666666667,2.5455408,0.0522035,0.6959636,4.250327158842655,0.10237176332080009,0.44288872925576983,0.04582003,0.032311067,9.164547e-05,0.025444627,0.47237328,0.22128293,0.07050705,0.93125516
6990000,3.139609,4.015473906160668,227.57692307692307,2.5076995,0.044086516,0.74679774,4.015473861877735,0.10374361854046583,0.48534248270936164,0.039514907,0.029866325,9.0741596e-05,0.0223955,0.449117,0.21090986,0.06548689,0.93281597
7020000,3.1230783,4.312213659718503,199.3469387755102,2.517652,0.038794562,0.8650384,4.350653443026216,0.09874219364448361,0.44924452710794666,0.06481411,0.031566747,8.985183e-05,0.024443181,0.4418973,0.21533287,0.0683092,0.93292063
7050000,3.2119386,4.350711013447591,180.8719512195122,2.6646965,0.03778479,0.9152145,4.312978049240461,0.09339446613633233,0.46609076809864947,0.0505787,0.030718762,8.893114e-05,0.024662863,0.45982185,0.22539243,0.07106137,0.92909634
7080000,3.1891446,4.188124714664934,211.15753424657535,2.545079,0.040583566,0.9171524,4.187984920527837,0.10065096563162053,0.45690183085389435,0.05098675,0.028317202,8.805293e-05,0.024186578,0.45932576,0.21999344,0.070105106,0.9319292
7110000,3.252375,3.668011684516457,281.6504854368932,2.026347,0.037371263,0.921111,3.6799403618161497,0.12196557719009714,0.5335275632074067,0.03315176,0.030009048,8.716667e-05,0.021547806,0.47479895,0.18514651,0.057358656,0.9416816
7140000,3.146946,4.1872460083251175,203.9527027027027,2.5305448,0.046947896,1.0834249,4.182134702497599,0.1007841469745348,0.4660769441500813,0.06556547,0.03323272,8.627555e-05,0.02414788,0.45457867,0.21951546,0.067465626,0.9298802
7170000,3.208377,3.67147883114442,286.3333333333333,1.9758444,0.052112985,0.93981767,3.6718525043641677,0.12334048841148615,0.5720967447968445,0.035464965,0.030971956,8.5351756e-05,0.020891769,0.4875581,0.17967346,0.05774903,0.9457856
7200000,3.1909382,3.9857431146433764,234.30769230769232,2.3695498,0.057305407,0.9405253,3.9927343303010665,0.10996620039960356,0.4643231752890212,0.054006614,0.029957272,8.444154e-05,0.02362161,0.46748716,0.19151047,0.05793347,0.94067043
7230000,3.183051,4.089563441871703,222.3661971830986,2.4381158,0.060885847,0.88628256,4.085591481509784,0.10707601102346435,0.4801290955077461,0.048057444,0.03353182,8.354328e-05,0.02375802,0.4148289,0.20374316,0.06409117,0.93656003
7260000,3.1838925,4.450685614485636,149.6218905472637,2.8602953,0.061634623,0.9815637,4.451077625229584,0.08244669749702684,0.3517577787328382,0.055020567,0.029240552,8.26577e-05,0.02667767,0.4101418,0.22090426,0.071051046,0.93062025
7290000,3.2411954,3.9642683321660255,235.7560975609756,2.333779,0.051812675,0.7276443,4.001842609683021,0.10244659667254472,0.44701414753789787,0.040461667,0.033115454,8.1754006e-05,0.022439148,0.43094063,0.19292675,0.060992803,0.94039
7320000,3.1916142,4.154126431712736,210.42361111111111,2.4465826,0.058520474,0.6806867,4.122524129522258,0.11036931305224526,0.4649123603867463,0.054174416,0.031579882,8.085054e-05,0.025157373,0.4080666,0.21054736,0.066179186,0.9341828
7350000,3.1564837,4.382870844460771,172.06741573033707,2.6678717,0.054203898,0.68452,4.3795528318105115,0.088531740020249,0.39352005836292264,0.059148658,0.03294537,7.995339e-05,0.025312683,0.4329668,0.20672584,0.06625427,0.937848
7380000,3.2018518,4.403370545252864,156.62841530054644,2.8197613,0.055490535,0.6641827,4.406448898432047,0.08143999240786323,0.3507583465265191,0.05251149,0.031960968,7.902788e-05,0.025741939,0.42051437,0.21305834,0.06746512,0.9323402
7410000,3.2263489,4.123273176689712,215.49253731343285,2.4530365,0.056100003,0.67390454,4.1232731111014065,0.10582448519877534,0.47449456055217715,0.054683097,0.029320668,7.815093e-05,0.023543952,0.41065532,0.20127,0.0643831,0.9376101
7440000,3.2376,3.838045920760941,277.57798165137615,2.1678975,0.051177688,0.683838,3.889318503163479,0.11632827353767222,0.5900164484908735,0.04349032,0.035549764,7.725471e-05,0.02074747,0.41231993,0.18054654,0.05483042,0.94261456
7470000,3.1848576,4.364713524941752,168.8370786516854,2.7036052,0.05069001,0.91217244,4.3276943842346745,0.08587507596971948,0.346308331068061,0.05544464,0.03143092,7.634399e-05,0.024696233,0.3953012,0.19967023,0.06326384,0.9364277
7500000,3.1989775,4.35202969084783,182.44444444444446,2.675424,0.05444282,0.9197278,4.389002474001896,0.08907650143230035,0.39148038315851197,0.058757275,0.03077505,7.54373e-05,0.024580214,0.4235306,0.20171079,0.06374892,0.937386
7530000,3.228794,4.190698559410955,221.20149253731344,2.4079442,0.052171405,0.79452455,4.146602998918562,0.11099911442221101,0.5053832136692284,0.05093271,0.032033406,7.4531985e-05,0.0239152,0.43404177,0.19627008,0.06284563,0.9396816
7560000,3.2468553,4.140344660040081,214.3153846153846,2.4083185,0.060068075,0.7586641,4.141758431838109,0.09982951727624123,0.44634932508835423,0.047118858,0.032862864,7.365151e-05,0.022696646,0.42741996,0.19652201,0.059762683,0.93706745
7590000,3.2568986,4.263180034974015,189.62941176470588,2.6581948,0.06440339,0.6885887,4.296267065230538,0.09221149377305718,0.37263030725914764,0.045302566,0.03191986,7.27629e-05,0.024203982,0.42481682,0.19631971,0.060969353,0.93951327
7620000,3.227574,4.324922087967305,185.11320754716982,2.671939,0.060468532,0.66082597,4.324924556714184,0.08891819996185273,0.3903698934675575,0.047862705,0.031576283,7.18634e-05,0.024018606,0.43197927,0.21059552,0.06744216,0.93556035
7650000,3.2377572,4.382277394838593,167.34254143646407,2.8109193,0.055209465,0.73507845,4.349899462244129,0.0850783355369423,0.37548047457487216,0.043545015,0.03085856,7.095176e-05,0.024613071,0.42837623,0.21492034,0.067247815,0.93429923
7680000,3.2332497,4.093603194414869,226.11811023622047,2.3159978,0.046755396,0.64789575,4.092840946096135,0.10667766455384925,0.490767631448776,0.05077895,0.031604502,7.0047754e-05,0.023198454,0.47436503,0.20045544,0.061311703,0.93748724
7710000,3.2536137,4.207875384272956,197.92207792207793,2.6437304,0.04205001,0.790821,4.246554576731348,0.0947304435267851,0.43214117322576706,0.046090823,0.028385757,6.9150185e-05,0.023969142,0.46780953,0.21146807,0.066873014,0.9333468
7740000,3.2748003,3.947072316287134,238.7058823529412,2.2696242,0.03819279,0.7130804,3.9058533281087877,0.10604129900069287,0.45817495678008224,0.03472427,0.034100566,6.825566e-05,0.021645831,0.48212615,0.18252693,0.05646489,0.94270945
7770000,3.1573792,4.306248911145634,187.89772727272728,2.677285,0.044277687,0.77494144,4.304993133544922,0.09582103696252618,0.3966409260247435,0.056943785,0.032536294,6.732037e-05,0.026018323,0.45654148,0.2098187,0.06738476,0.9362362
7800000,3.190485,4.243409892826683,206.5281690140845,2.5476923,0.03969885,0.79433846,4.245386031957773,0.09992415906692093,0.43855779349048446,0.046714183,0.031676035,6.6441724e-05,0.023848908,0.4534162,0.21187952,0.066305764,0.9326439
7830000,3.2266176,4.270812885638756,190.6153846153846,2.5099766,0.03402413,0.854201,4.304814221782069,0.09107063451721784,0.40555063618887816,0.058294594,0.028721217,6.553656e-05,0.023593618,0.48382667,0.20041929,0.06433065,0.9378689
7860000,3.2362294,4.217006057094261,218.3684210526316,2.4832385,0.03862578,0.7857736,4.173547356200397,0.10592049912066388,0.4570754684045687,0.047533568,0.032561954,6.462318e-05,0.02317379,0.46935654,0.19798698,0.063555494,0.9398662
7890000,3.2073913,4.2743916526647245,201.8111888111888,2.4732592,0.043929283,0.7845777,4.2737985916071,0.09884813673862654,0.42199112331637967,0.057600822,0.0322181,6.374244e-05,0.023791036,0.4636102,0.19496924,0.06264484,0.939265
7920000,3.248314,4.195013384542545,209.58666666666667,2.4836745,0.04599742,0.8080044,4.234114683469136,0.096369613353163,0.41464042976498605,0.059083913,0.031988475,6.284918e-05,0.023418257,0.4759489,0.19175707,0.060107924,0.94009846
7950000,3.2728775,4.079311525340017,230.59016393442624,2.3465276,0.04667231,0.8420367,4.03801787190321,0.10243573945348824,0.40914632741937307,0.04695528,0.032028213,6.195077e-05,0.021446712,0.46306494,0.17447886,0.053585336,0.9448779
7980000,3.26319,4.017064174027351,234.09923664122138,2.4013348,0.04913837,0.8676769,4.013473813808881,0.10225267629497327,0.4254881039261818,0.0413365,0.031920448,6.104582e-05,0.021540236,0.46427447,0.176188,0.055594586,0.9473796
8010000,3.2538996,4.0374159284715825,232.47619047619048,2.3310792,0.046273906,0.951142,4.084112693866094,0.09991021225938485,0.5553273704671671,0.052333675,0.03187618,6.0116985e-05,0.0214197,0.4562551,0.21353629,0.0662382,0.93386847
8040000,3.2194283,3.911187037144484,240.8861788617886,2.214511,0.041659363,1.0125105,3.8595268173915582,0.10493300729469071,0.5063316714022369,0.049209848,0.031655435,5.92341e-05,0.020716386,0.45012397,0.18181244,0.055953093,0.94422925
8070000,3.2384324,4.436719074821656,176.11042944785277,2.6839626,0.04540465,1.1642165,4.439874404450742,0.08912965379337348,0.38699319968340784,0.057919983,0.030118892,5.833682e-05,0.02452541,0.4209713,0.20588548,0.06422251,0.9357273
8100000,3.2579281,3.976891648830119,238.3969465648855,2.4097986,0.043338843,1.0555627,3.9768915968086884,0.10548327160814336,0.45804273263144285,0.045153823,0.035096887,5.7453693e-05,0.022360167,0.44391945,0.19041865,0.058605805,0.9408799
8130000,3.2361457,4.209044203301854,199.28571428571428,2.56057,0.035496622,1.2667757,4.205030082487593,0.09441159115312925,0.3881192100812602,0.047642257,0.031949837,5.6570454e-05,0.023220262,0.44125482,0.18970415,0.05897731,0.9417308
8160000,3.1792638,4.445617732762369,166.40883977900552,2.7785046,0.033158105,1.2653475,4.447692338581923,0.08638624425281535,0.4741853061746192,0.083927765,0.032809388,5.5662385e-05,0.025558183,0.42532846,0.21996967,0.065198496,0.9334607
8190000,3.2570927,3.9632078666223833,234.484375,2.4046988,0.024786212,1.2545636,3.9632078274153173,0.10519047945126658,0.41290755540831015,0.04417995,0.033665005,5.477106e-05,0.022132646,0.45550644,0.17925724,0.055626273,0.9441671
8220000,3.234578,4.281805663818263,210.48951048951048,2.4710917,0.030626578,1.1982917,4.279204227554966,0.09497419107888996,0.496674415052042,0.055927467,0.02693714,5.3834472e-05,0.022685627,0.45203152,0.20675872,0.06391479,0.93546957
8250000,3.2200398,4.109695707387827,217.768115942029,2.4482408,0.03494403,1.0686738,4.107659448748049,0.10208625844477312,0.3946432918715088,0.050823297,0.028087597,5.2939027e-05,0.022083469,0.4331442,0.16943733,0.052155014,0.9469917
8280000,3.2053242,4.388423110256367,176.85256410256412,2.6376321,0.029848317,1.3200302,4.39188659874497,0.08285032080450824,0.3486368821835246,0.052330185,0.0276171,5.205339e-05,0.023436666,0.43405145,0.19639607,0.060414065,0.93805844
8310000,3.1655152,4.434320044208102,171.85714285714286,2.7547884,0.0439031,1.134226,4.465547155032213,0.08424996910081513,0.3590090879675365,0.069463246,0.034205973,5.114111e-05,0.024423728,0.4269647,0.19542223,0.05992719,0.9404523
8340000,3.198562,4.1531021766161675,214.19148936170214,2.4732153,0.05223526,1.0428203,4.15310781898228,0.09474939988358012,0.3899071449149691,0.049112596,0.030022245,5.0252136e-05,0.022151453,0.4434554,0.17867266,0.05543048,0.94574326
8370000,3.1904876,4.094459914138397,233.89763779527559,2.4165432,0.056157112,1.0717826,4.054659402463585,0.10663348613161361,0.4714414146656054,0.053580172,0.030315002,4.9343875e-05,0.021741597,0.40269822,0.18076347,0.05494347,0.944207
8400000,3.2389922,4.02876953530547,229.2290076335878,2.411065,0.055383895,1.0933486,4.023795401591521,0.09952466255053878,0.4365253179369924,0.042341538,0.030762592,4.8441005e-05,0.021549242,0.4529926,0.18959554,0.058378957,0.9410977
8430000,3.2542937,4.15727040635187,206.80689655172415,2.549811,0.056135613,1.1450258,4.196408274667016,0.09667618814213523,0.42492170359232817,0.044937804,0.031536356,4.7562e-05,0.023035254,0.41731212,0.19455555,0.06088298,0.9399211
8460000,3.237152,4.210662997652263,208.14685314685315,2.4448588,0.055549044,1.0479898,4.169362263246016,0.0921868913004279,0.4150969411445524,0.05131216,0.03134025,4.6666388e-05,0.020990735,0.4236041,0.18210182,0.05600811,0.94244194
8490000,3.2852147,4.055552446963413,236.53968253968253,2.3604498,0.053992145,0.96081215,4.055115867701788,0.1012893336056362,0.4084934239379234,0.053370547,0.031851735,4.5724704e-05,0.02132909,0.42037818,0.17097758,0.05301259,0.9466713
8520000,3.230121,4.2428471204864975,215.24264705882354,2.4258616,0.051103886,0.9109103,4.24809197961849,0.09785207905500692,0.374881711931233,0.061673827,0.028919157,4.483567e-05,0.022741992,0.398033,0.172624,0.053723734,0.946503
8550000,3.2463715,4.1852462883201405,207.20408163265307,2.4621177,0.050156407,0.90544057,4.185246232415543,0.09168301320628447,0.4165980776670535,0.048395324,0.028678786,4.3960725e-05,0.021259177,0.40264735,0.18495953,0.05741369,0.9432693
8580000,3.244774,4.099421342815531,210.4468085106383,2.5686061,0.052795455,0.8543482,4.135844319207328,0.09183927762455174,0.5140226224437356,0.044391252,0.0328268,4.306578e-05,0.02184408,0.40981948,0.20517455,0.06391289,0.93847775
8610000,3.2685325,4.093802770518747,206.7891156462585,2.5376225,0.050317764,0.87090546,4.0593864857345014,0.09398574853391461,0.40366119136278694,0.045992486,0.030336391,4.215306e-05,0.02160942,0.39481235,0.18702388,0.05630813,0.94180214
8640000,3.2759128,4.085040875866724,213.5281690140845,2.3946662,0.04636836,0.82019615,4.121812752798094,0.09228236937618002,0.42108974331025534,0.055423904,0.034022223,4.1236348e-05,0.02186648,0.39469478,0.1877424,0.058610234,0.944177
8670000,3.2827408,4.085857972147641,203.04137931034484,2.5572333,0.044820856,0.773809,4.050339728185575,0.09000736047603088,0.34669998775504224,0.03647908,0.031693973,4.033229e-05,0.021688376,0.40494215,0.1689999,0.052092724,0.9469795
8700000,3.2283647,4.049552123370909,236.49586776859505,2.2108846,0.047239065,0.69499993,4.0495520692226314,0.10470871446454082,0.4217257568735845,0.052776273,0.029371519,3.944232e-05,0.021380657,0.4493976,0.16934247,0.05229307,0.9486745
8730000,3.2162466,4.123067683049051,223.93382352941177,2.4135365,0.04986585,0.7036169,4.161011866286949,0.10113868023510332,0.4150957869710746,0.054635894,0.030448142,3.853389e-05,0.022568136,0.42745426,0.18421087,0.056244165,0.942356
8760000,3.2135708,4.384854810071504,181.6904761904762,2.5854483,0.050630648,0.69784164,4.3848571461581045,0.09186320736383398,0.37533713494693594,0.056191053,0.032980528,3.763802e-05,0.025238575,0.41136187,0.19726937,0.061413664,0.9407237
8790000,3.2269244,4.280675690480749,187.17307692307693,2.5963857,0.050764594,0.61977005,4.242700002514399,0.08957772767201114,0.3849732269124779,0.046667926,0.03259092,3.673425e-05,0.022884056,0.4054684,0.18324852,0.05490806,0.94209784
8820000,3.2007127,4.029661342857341,226.03225806451613,2.420781,0.043813217,0.5865153,4.036819222927093,0.09761383127048612,0.38438144214451314,0.02934594,0.03145773,3.583807e-05,0.021090528,0.42084187,0.16269046,0.04862825,0.948108
8850000,3.19495,4.162535613639559,205.8724832214765,2.4992695,0.04193777,0.6548914,4.159047289071856,0.09191482931979604,0.3974886111785321,0.04709105,0.031090863,3.4964007e-05,0.022010412,0.41973507,0.18029007,0.057339434,0.945433
8880000,3.2026153,4.214851705670443,203.64238410596028,2.410603,0.043409217,0.61753297,4.252454295458383,0.09802947585649838,0.365210294452132,0.058834147,0.031466607,3.4053846e-05,0.024300572,0.4200984,0.18406595,0.058071952,0.94261545
8910000,3.1920183,4.225845985650144,206.50675675675674,2.5363226,0.04446302,0.6427708,4.190778514282815,0.09407736199764197,0.4007151066356857,0.046398077,0.0305779,3.3141165e-05,0.0220861,0.4228762,0.1808816,0.05488611,0.9457454
8940000,3.2274086,4.287589567990687,193.98692810457516,2.5352612,0.040937383,0.61177534,4.322372339273754,0.0902185375606151,0.37432441484844803,0.051200315,0.029925926,3.2252527e-05,0.023331594,0.4234835,0.18211366,0.05819588,0.9445167
8970000,3.2508094,3.8041436816990344,262.3727272727273,2.193476,0.037479207,0.54243606,3.7502436253157527,0.11094564133620059,0.3811479212885553,0.03515916,0.02801221,3.1361113e-05,0.020016545,0.46090367,0.151531,0.04658186,0.9525071
9000000,3.1875026,4.277507836200331,184.61676646706587,2.683484,0.034149814,0.6642814,4.281389302086263,0.08877881367446944,0.37998634533834685,0.051571988,0.03050119,3.0442567e-05,0.024224415,0.4193445,0.19234082,0.061685566,0.9409444
9030000,3.2450385,4.210891233492743,219.2941176470588,2.4156995,0.03784528,0.66580003,4.20538815524843,0.09719044723444514,0.39326783177201396,0.041137632,0.034718905,2.9547333e-05,0.02139288,0.45959982,0.17008413,0.04976871,0.9456505
9060000,3.192064,4.083550049936414,220.8014705882353,2.4755235,0.042859547,0.6068568,4.093000003520181,0.10461272810147527,0.434343692199464,0.070515975,0.036217786,2.8651893e-05,0.023775911,0.43975067,0.1835785,0.058027778,0.94437945
9090000,3.1353495,4.314788209450498,179.7869822485207,2.6239135,0.043739323,0.6099693,4.342410640251002,0.08676836319466139,0.3695401251302294,0.061247136,0.031512402,2.7766328e-05,0.023768786,0.37931293,0.19664417,0.05986653,0.9393918
9120000,3.1871078,4.3064333967485195,190.86666666666667,2.6101,0.04061403,0.6262812,4.271688018242518,0.08909808605288466,0.4413591349000732,0.049860377,0.03186368,2.6851956e-05,0.022259964,0.4050481,0.1873608,0.05710017,0.9432645
9150000,3.237362,4.016420875625752,216.86111111111111,2.4811685,0.037032392,0.641982,4.052615251392126,0.09932958094092707,0.37369038740709787,0.046781387,0.03391594,2.5939018e-05,0.023234013,0.44248915,0.17379488,0.0537245,0.94648945
9180000,3.2322025,4.284519180850539,208.13970588235293,2.3381064,0.04174436,0.6122827,4.284517699304749,0.09941228359307655,0.4203523468964062,0.057129603,0.034019418,2.506088e-05,0.022879627,0.4017091,0.18539764,0.05634701,0.94251376
9210000,3.229501,4.304322852736934,184.4327485380117,2.6598573,0.037975527,0.6776634,4.271093572092335,0.0872839644104678,0.3459238903869314,0.047343202,0.029801158,2.4139299e-05,0.02350917,0.41221517,0.182242,0.057859723,0.94572407
9240000,3.2145152,4.135559131815336,222.00757575757575,2.327808,0.034618117,0.55219877,4.139672184797158,0.09820829231039922,0.37609505009858457,0.049523924,0.031418275,2.3239387e-05,0.022062838,0.42470172,0.17103617,0.052628797,0.9471136
9270000,3.2756224,4.075933372330554,216.63703703703703,2.444716,0.030371567,0.58523333,4.075933335887061,0.10214283986500015,0.3849268080557791,0.047308452,0.0277628,2.235117e-05,0.022490194,0.4260578,0.16773964,0.051727336,0.94810265
9300000,3.239622,4.180365597777472,193.0728476821192,2.5701702,0.030923754,0.6095031,4.21489999294281,0.08600434033821026,0.31837824632724127,0.041059326,0.032160528,2.1448557e-05,0.022209203,0.4012416,0.16519678,0.051316272,0.9482409
9330000,3.2621891,4.342268202373857,171.0,2.751311,0.034997426,0.60567635,4.342265929589725,0.0802359985179195,0.311140334852789,0.052180603,0.031853266,2.0556228e-05,0.023077222,0.39860362,0.17941543,0.057018436,0.9463851
9360000,3.2708786,4.426263394814385,166.94444444444446,2.7111971,0.037078574,0.6264877,4.426262245575587,0.07787844498331348,0.35334815995560753,0.05261495,0.03311067,1.9668156e-05,0.022743765,0.38714424,0.18620797,0.057437964,0.94336015
9390000,3.2456386,4.225951393939475,211.8108108108108,2.5380626,0.03712475,0.6039444,4.18881081648775,0.09781733603921493,0.4524503315333277,0.051268604,0.027930643,1.8738401e-05,0.02320875,0.39737982,0.19405434,0.06062012,0.94131994
9420000,3.222405,4.2543203268522465,185.47297297297297,2.5473154,0.040191248,0.60797226,4.251285150647163,0.08599000986086557,0.32831168607053524,0.04893953,0.029976951,1.783316e-05,0.021628756,0.39025205,0.16918261,0.051472254,0.94784826
9450000,3.2312417,4.202038504014453,191.42948717948718,2.7130616,0.03483715,0.6570314,4.240799999771974,0.08185394496346514,0.35921296029865074,0.037681755,0.033152733,1.6971146e-05,0.02181868,0.41383982,0.17971116,0.054705236,0.9448132
9480000,3.2633834,4.2274815411002225,193.4506172839506,2.6085663,0.0341632,0.63095474,4.190396316993383,0.09114020175794944,0.3781794122201793,0.04928202,0.033417877,1.6059557e-05,0.022877868,0.39849395,0.18357518,0.056801192,0.9444264
9510000,3.2732074,4.402645279170992,162.17261904761904,2.638343,0.0316745,0.64421725,4.403691662918954,0.0778331279455285,0.29343156447014607,0.055608008,0.03279666,1.5159992e-05,0.023365233,0.41181776,0.18146515,0.0558646,0.9443932
9540000,3.2856696,4.398260790993202,166.48167539267016,2.7325215,0.027907643,0.6371861,4.397064940155489,0.08285244968744161,0.3447563870823991,0.058511727,0.02872691,1.4232626e-05,0.024644453,0.3885028,0.1996727,0.060326286,0.9384432
9570000,3.3035653,4.280244492815946,195.49019607843138,2.6278467,0.017702887,0.65510017,4.2846610310015745,0.08702496793604904,0.32204793386657227,0.049654365,0.029401567,1.3326148e-05,0.022160253,0.41800132,0.16906779,0.05266693,0.9483185
9600000,3.2461941,4.347185838809213,168.67455621301775,2.7489233,0.019466538,0.6423019,4.379013064716544,0.08075379572498302,0.3068908153377595,0.03909453,0.029273484,1.2453606e-05,0.02380516,0.39846808,0.17767403,0.055415764,0.94574535
9630000,3.282153,4.309899424188724,188.14723926380367,2.6280887,0.026204156,0.61607665,4.3098956810916125,0.08664499659754016,0.31786674952300187,0.054210484,0.031834178,1.1558181e-05,0.022613887,0.37749153,0.16903709,0.051443655,0.9467181
9660000,3.2889905,4.512291671495638,166.9217877094972,2.7409973,0.03410265,0.69834596,4.481672241621547,0.08492529904987249,0.30492117625609455,0.054521203,0.03398111,1.0640311e-05,0.024787772,0.40378028,0.17593041,0.054510634,0.9460381
9690000,3.291392,4.270957707303379,203.45255474452554,2.417189,0.04025396,0.60282075,4.268422087325769,0.0943755974773975,0.3556196634548114,0.045490064,0.028441835,9.765992e-06,0.022509,0.41857862,0.16685168,0.050557647,0.94757277
9720000,3.2973554,4.156605131691136,196.78343949044586,2.674143,0.0456773,0.6839053,4.156909535265273,0.08961710496360709,0.3205976069424373,0.03511031,0.029688027,8.867052e-06,0.022960525,0.40234405,0.16736881,0.05088699,0.94858676
9750000,3.3087103,4.313579240543253,179.34104046242774,2.6870117,0.046365265,0.71318495,4.311406968645967,0.08155553503166561,0.2970506645889813,0.04635605,0.034276683,7.951275e-06,0.021839198,0.38745674,0.16514803,0.050088726,0.9479948
9780000,3.2927568,4.240402617688186,191.38216560509554,2.6544187,0.043208543,0.6623072,4.278896818115453,0.08557988925700545,0.531518721894456,0.04961454,0.030692844,7.044138e-06,0.022392852,0.41221994,0.20794772,0.064592116,0.9421531
9810000,3.3296127,4.251498772931275,179.85897435897436,2.6193688,0.03890284,0.6562431,4.2126615681709385,0.08482066530567141,0.3009524264683326,0.039707534,0.030718496,6.1545466e-06,0.022657705,0.420453,0.17568395,0.05152959,0.94263065
9840000,3.2982373,4.265894183005987,185.18823529411765,2.6924462,0.040589806,0.6873999,4.269946220674012,0.08720064888114644,0.40073551994623147,0.050103012,0.028173506,5.2543264e-06,0.023530995,0.42526475,0.19890963,0.06338098,0.94229907
9870000,3.2993581,4.461593713618217,158.9100529100529,2.7845511,0.03759699,0.70118755,4.461593694472439,0.07510489133240843,0.30186482392763964,0.05873541,0.028422793,4.3549057e-06,0.023013506,0.40829372,0.18399262,0.05559692,0.94334114
9900000,3.2808018,4.145325050729618,217.1985294117647,2.4542675,0.0339084,0.5993043,4.145324994097738,0.09237015826682396,0.3546400351093753,0.051516354,0.033016954,3.4592333e-06,0.021264283,0.42834717,0.17118585,0.052015793,0.94764835
9930000,3.3019001,4.042468892268338,232.19672131147541,2.1881716,0.03592104,0.54992634,4.042468837050141,0.09809439533130555,0.39774641620575407,0.04555705,0.032184582,2.5637094e-06,0.020790549,0.42135048,0.16353521,0.048969626,0.9496965
9960000,3.3175745,4.060801464758492,210.2394366197183,2.470199,0.03524138,0.6069397,4.096693602014096,0.08969961650378949,0.3528583248390268,0.04928102,0.027262397,1.6773866e-06,0.02145806,0.42637455,0.16420764,0.05234546,0.9516497
9990000,3.2906826,4.289527331193312,179.07386363636363,2.6601596,0.035897948,0.6568226,4.290090931071476,0.08006731499071149,0.3273132588206367,0.047097262,0.030649,7.529626e-07,0.022321785,0.42098537,0.17656003,0.05468315,0.94508696
