Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
3060000,138.95525,-0.03989189,0.0035085918,0.0017908723,0.23423052,0.00020866143,0.0012304579,0.0035198359,-0.678137427396905,1977.8125,-0.6781375473365188,0.05944874825217994
3090000,130.91629,-0.029945385,0.003295477,0.0026288473,0.18049236,0.00020779013,0.0014531591,0.005555698,-0.6444374466955196,1910.5,-0.6444375533610582,0.059702849364839494
3120000,124.311485,0.0033543617,0.0049539646,0.0032498143,0.14393465,0.00020684315,0.0014519088,0.0072076777,0.19606322073262786,1710.1052631578948,0.1960631146242744,0.055446017747990003
3150000,140.31165,-0.04431228,0.0026220516,0.0036617978,0.21892132,0.00020590928,0.001121852,0.0165375,-0.999766597772638,1996.0,-0.9997643413288253,0.05641907218419614
3180000,155.64713,-0.019669214,0.004047589,0.0042962036,0.17065245,0.0002050484,0.0019052969,0.04204519,-0.29455620342150723,1835.8125,-0.294562553986907,0.06739933461358305
3210000,138.07222,-0.028600596,0.0038285626,0.0010802011,0.15858567,0.00020417666,0.002477127,0.010580415,-0.5516768741122527,1869.2307692307693,-0.5836786563907351,0.0699690707593358
3240000,169.61368,0.0042553577,0.0037561327,0.0047908807,0.17542408,0.00020323876,0.0014253963,0.0055092657,-0.3391943901648726,1786.2222222222222,-0.30034710466861725,0.0744322631508112
3270000,174.01987,0.031601977,0.0042375135,0.0025662885,0.24459398,0.00020236235,0.00097261067,0.001029017,-0.6417374383936476,1905.0,-0.6417188160121441,0.05021138948177395
3300000,168.03479,-0.0018123026,0.0046231234,0.00013783183,0.22226079,0.00020148375,0.0015052204,0.0026552253,-0.9997785025329254,1996.0,-0.9997867226600647,0.055198536114767195
3330000,170.15753,-0.037068963,0.0047765914,0.00045953368,0.1387633,0.00020053828,0.0023412707,0.050522856,-0.9997936811046202,1996.0,-0.9998067229986191,0.0920700988965109
3360000,180.49884,-0.045159042,0.0053920215,6.093589e-06,0.31318095,0.0001996607,0.0021081564,0.0040097306,-0.9998065977706574,1996.0,-0.9997938061133027,0.0846711015838082
3390000,197.6305,-0.03475437,0.007114751,0.0012309992,0.18526664,0.00019878843,0.0037237636,0.024998087,-0.6343686973900731,1890.3125,-0.6343688247725368,0.12108587006514426
3420000,199.49231,-0.029238772,0.0067681912,0.00012928025,0.20751426,0.00019784445,0.0013146184,0.0024914995,-0.9998065977701723,1996.0,-0.9998067229986191,0.09168404813390225
3450000,188.06839,-0.02405694,0.00584698,0.003391071,0.1948903,0.0001969691,0.0016030296,0.0021978545,-0.6579411188529989,1900.7058823529412,-0.6579412213143181,0.07140391428872724
3480000,188.5987,-0.03439226,0.0052553248,3.6358146e-05,0.22762442,0.00019609336,0.0021597352,0.005676934,-0.9997799311056345,1996.0,-0.9997857702629906,0.06653559994966989
3510000,195.10895,-0.024976263,0.0037972142,0.0011946827,0.20344345,0.00019514638,0.0009085768,0.001557588,-0.6353732710068773,1933.8666666666666,-0.6353600521882375,0.07956321436213329
3540000,189.6495,-0.049700983,0.0035916169,1.132387e-05,0.17589365,0.0001942687,0.0010933541,0.006529163,-0.9997856453904076,1996.0,-0.9997933894395828,0.037105097107511635
3570000,183.81897,-0.05109717,0.0034438965,1.6671195e-06,0.22132173,0.00019339104,0.0014974902,0.0016444975,-0.9998065977711424,1996.0,-0.9998067229986191,0.06414712658540035
3600000,181.9955,-0.04306706,0.003974186,5.04127e-06,0.2536059,0.00019244601,0.0011854499,0.0023107994,-0.9997865977731029,1996.0,-0.9997867226600647,0.04702773148116345
3630000,180.63727,-0.018339517,0.0023682925,0.00087689003,0.17684591,0.00019156725,0.0019810314,0.0053361873,-0.6263186894575483,1874.1875,-0.601406721274058,0.057482388733963795
3660000,179.7221,-0.038176317,0.0034640662,0.0035757818,0.1673527,0.00019069166,0.0013509492,0.015180758,-0.35212936276623036,1877.2941176470588,-0.35214124356999116,0.07932753296336159
3690000,179.85037,-0.021420764,0.003536183,0.0067290813,0.21931836,0.00018975974,0.0010750695,0.0007090708,-0.25420619771512065,1755.125,-0.25420007295906544,0.03936549836726044
3720000,190.41058,-0.013210463,0.0034361214,0.0018801218,0.25914907,0.0001888135,0.0011201443,0.002871715,-0.6633599447998374,1989.7333333333333,-0.6633800834417343,0.04242187969017929
3750000,200.94469,0.001030644,0.005799187,0.0040769936,0.16574971,0.00018793954,0.0033343022,0.0016675545,-0.2536436722898543,1754.0,-0.2536250287666917,0.04571602022042498
3780000,199.33995,-0.044357542,0.010399799,2.0329762e-05,0.22809063,0.00018707044,0.0023151408,0.004873959,-0.9998070739602554,1996.0,-0.9998133897781372,0.17568877974214653
3810000,193.8923,-0.02403418,0.008823673,0.0004865001,0.1763667,0.00018612538,0.0045705843,0.05044233,-0.9998186811035339,1996.0,-0.9998333901166916,0.10313379871658981
3840000,195.2912,-0.01893219,0.0073764944,0.0026523473,0.17221935,0.00018525,0.0012444608,0.001280387,-0.6441811882264119,1909.8125,-0.66508829155389,0.13426603207720772
3870000,193.37004,-0.019118184,0.0052338443,0.00044694197,0.21024975,0.0001843857,0.00095246534,0.0005451954,-0.6670705099300797,1918.8823529411766,-0.6670706237063688,0.04793940594433533
3900000,198.60614,-0.04201095,0.003699531,1.0253549e-05,0.24103212,0.00018344623,0.0013136386,0.0003595336,-0.9997999311056144,1996.0,-0.999800056219101,0.06661864615549955
3930000,198.14134,-0.03692817,0.0033100997,0.0015712207,0.2572591,0.00018250433,0.0005972444,0.0005045514,-0.6764999444876594,1974.375,-0.6765000559389591,0.03250586036119785
3960000,193.91168,-0.0128260795,0.0031271398,0.000603629,0.21341304,0.00018163356,0.0008401715,0.0005943473,-0.9998124311041465,1996.0,-0.9998067229986191,0.03510433368695279
3990000,181.36494,0.02540071,0.0033762048,0.000356413,0.2432208,0.00018075679,0.000755393,0.00040573376,-0.9998142168177375,1996.0,-0.9998143421752113,0.045222173195465336
4020000,181.44829,-0.030795049,0.0026983179,2.6026963e-05,0.2584985,0.00017981174,0.0007652269,0.00058288133,-0.9998065977706574,1996.0,-0.999800056219101,0.03174755368575764
4050000,186.96628,0.011287631,0.002171326,0.000104331324,0.28445053,0.00017893403,0.0006852485,0.0005654996,-0.9998070739623343,1996.0,-0.9998200565576554,0.04029158548801206
4080000,193.38733,-0.045604926,0.0018374106,9.146637e-06,0.21793161,0.0001780564,0.0007778448,0.00026424535,-0.9998070739623343,1996.0,-0.9998071991971561,0.032170726547649665
4110000,194.31119,-0.027034642,0.0015602049,0.001450834,0.22476049,0.00017710905,0.00056264456,0.00019711892,-0.6490293586684857,1882.8235294117646,-0.6270938012748957,0.03100005719534238
4140000,184.3059,-0.051077746,0.0018772854,1.3253016e-06,0.22047001,0.00017623138,0.00080460374,0.00060270395,-0.9998285025316623,1996.0,-0.9998400568962097,0.028060895024100318
4170000,193.04709,-0.050160326,0.0017478665,6.5834166e-07,0.28981283,0.00017535422,0.0004284317,0.00032255374,-0.9998399311016934,1996.0,-0.9998400568962097,0.029478878674368995
4200000,200.07843,-0.04312443,0.0014482796,0.0027919367,0.22418383,0.0001744162,0.00060337124,0.00018287127,-0.630587447650214,1882.6875,-0.6059867521127065,0.020876814021418492
4230000,196.97379,-0.036929432,0.0016067286,0.0021420754,0.15174657,0.00017354554,0.0007592879,0.0025998603,-0.6032665884447245,1869.7333333333333,-0.6280375476926565,0.029237114988063695
4260000,198.52783,-0.040352628,0.002257499,1.6095853e-05,0.23346445,0.0001726759,0.00047843976,0.00033700067,-0.9998132644357004,1996.0,-0.9998133897781372,0.03156836434112241
4290000,197.15715,-0.006346745,0.00175376,0.0037613162,0.1845424,0.00017172964,0.0018775094,0.015615351,-0.35506466466947184,1883.1176470588234,-0.3147813556715846,0.049320696722134016
4320000,195.468,-0.03318362,0.0039014677,2.0010364e-05,0.27006933,0.0001708509,0.0010121302,0.0010734654,-0.6421561968531933,1905.75,-0.6631824295310413,0.06417159826549537
4350000,197.51984,-0.030907623,0.0046396637,0.002195168,0.19487707,0.00016997127,0.0008878278,0.00062292966,-0.9998186811026244,1996.0,-0.9998188065364957,0.040915846337156836
4380000,194.71309,-0.04052024,0.0038648325,1.0864765e-05,0.3058265,0.00016902623,0.00084524706,0.0007869066,-0.9998065977706574,1996.0,-0.9998071991971561,0.03812814601613874
4410000,200.02783,-0.036462184,0.0032893945,0.0022836002,0.23273802,0.00016815064,0.0019851874,0.007902117,-0.6354999218474404,1892.5625,-0.6355063077062368,0.03635827263497049
4440000,197.32892,-0.04057717,0.0033586228,7.606264e-06,0.24244273,0.00016727617,0.00084687315,0.00047889716,-0.9998213596731408,1996.0,-0.999800056219101,0.05506441339717379
