Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
630000,0.21157683,0.36550206,0.07330276,0.659211,0.00028124664,0.4321943537768584,30.58307210031348,0.43565517068376364
640000,0.3126098,0.36348847,0.07070025,0.6227497,0.0002809508,0.3862039435932131,31.88157894736842,0.3825723685961413
650000,0.50946605,0.30953103,0.065732956,0.6187242,0.00028064853,0.3828458741105305,34.516129032258064,0.3829175611443844
660000,0.44079232,0.29842955,0.06472011,0.60005796,0.00028035278,0.31764210117000496,34.31228070175439,0.31759298171913414
670000,0.344045,0.32276824,0.06782982,0.5832533,0.00028004913,0.40375438203234554,33.85964912280702,0.40382456149448426
680000,0.43037346,0.32972825,0.06774539,0.55951,0.00027975356,0.3842975739011006,33.77508650519031,0.3880415235011223
690000,0.4850004,0.31118348,0.06465717,0.57637286,0.0002794479,0.3655319108564988,34.4113475177305,0.3655886528022746
700000,0.339868,0.36365622,0.07292438,0.6257896,0.0002791519,0.4060632875041824,30.658227848101266,0.4061202520056616
710000,0.37196466,0.34565833,0.07054755,0.6433876,0.00027885305,0.39750326423771876,31.61764705882353,0.3973529403116189
720000,0.27011487,0.33862045,0.073786005,0.6816221,0.0002785559,0.40042235667568554,29.8944099378882,0.3970559000830102
730000,0.28321394,0.36069036,0.07492192,0.6632664,0.0002782523,0.4001666630846793,30.0,0.4001728382743435
740000,0.24741016,0.3432352,0.07218468,0.64808977,0.00027794903,0.4058598689616296,30.818471337579616,0.4058407637154221
750000,0.22535557,0.3616353,0.076163314,0.6214205,0.00027765575,0.39771341109611436,29.496951219512194,0.3977012204960352
760000,0.22884858,0.34192595,0.07539151,0.67197907,0.0002773516,0.35798181460422435,29.330303030303032,0.3579515138358781
770000,0.23723967,0.338289,0.07184365,0.66700536,0.00027705173,0.40666249640344176,30.253125,0.4102374994661659
780000,0.22969244,0.34486222,0.076712176,0.67101824,0.00027674745,0.3645074591686977,28.788059701492536,0.364399998979782
790000,0.20568684,0.34057498,0.0738954,0.67698896,0.00027644524,0.3868670850245082,29.819620253164558,0.38687341660261154
800000,0.20117924,0.3764122,0.07257103,0.62750745,0.00027614838,0.4624323712155288,31.686900958466452,0.46048832207823254
810000,0.24592574,0.33284527,0.07184704,0.6346307,0.00027585326,0.36074341723686204,31.93421052631579,0.3625478535497149
820000,0.2774556,0.3406275,0.07255556,0.69597524,0.0002755469,0.3988025441089538,30.828025477707005,0.39519108146144327
830000,0.3256254,0.36410034,0.07358501,0.6470514,0.00027525306,0.39259748064558486,30.427672955974842,0.3926100616560042
840000,0.31270424,0.33953923,0.07331408,0.68330765,0.00027495695,0.4009805159127739,29.857142857142858,0.40099350692002805
850000,0.3357774,0.30819383,0.06900159,0.66856444,0.00027464784,0.3337797366466057,36.01766784452297,0.3381825677866228
860000,0.39089438,0.33862844,0.06857221,0.6124319,0.00027435165,0.38638643682539714,32.72542372881356,0.38595932252326254
870000,0.40247425,0.3755729,0.06902697,0.6385386,0.00027405523,0.43783157503052633,34.1719298245614,0.43784561217354057
880000,0.39533302,0.33356765,0.068851724,0.5784762,0.0002737523,0.37714186456992216,33.536332179930795,0.3733148786487464
890000,0.39924008,0.31828922,0.069340505,0.6642243,0.0002734491,0.3520590125773957,31.81967213114754,0.3557311462574318
900000,0.37428346,0.37327275,0.07023353,0.6246753,0.00027315493,0.4513660094060089,31.66013071895425,0.4512091510338721
910000,0.3524156,0.3557734,0.07139459,0.63646215,0.00027284853,0.41555843785913155,31.496753246753247,0.4155714287870116
920000,0.38147154,0.352194,0.06710563,0.5979878,0.00027254518,0.41592541990280785,32.877966101694916,0.41589152540190744
930000,0.30345273,0.31798,0.071739934,0.64046115,0.0002722553,0.3601172600693831,31.504885993485342,0.35659283312213536
940000,0.32801124,0.3249439,0.0701856,0.62006664,0.0002719578,0.351324671540748,31.477272727272727,0.3549285696988756
950000,0.33125138,0.32006535,0.071600355,0.6296158,0.00027165445,0.3585194767476967,31.4512987012987,0.3549675317360209
960000,0.30788034,0.35215455,0.072375946,0.6029611,0.00027135425,0.3845770454110547,31.78360655737705,0.38451803160495446
970000,0.3024719,0.37566504,0.072643735,0.5944778,0.00027104982,0.44425477346577413,30.898089171974522,0.4478598731528422
980000,0.3247062,0.39015996,0.068750754,0.60546505,0.00027075235,0.4217162124129843,32.7027027027027,0.4216148632301672
990000,0.31069317,0.34577984,0.071497686,0.5858306,0.00027044874,0.4016531948321609,32.64309764309764,0.40175420632868103
1000000,0.34589088,0.37629402,0.06944812,0.5666036,0.00027014784,0.43888962837278744,32.21739130434783,0.4388294325126055
1010000,0.35260406,0.38254833,0.06923756,0.6188873,0.00026984455,0.43459820047021697,32.841750841750844,0.4308002250714334
1020000,0.3320203,0.38410693,0.07380935,0.64939415,0.00026954745,0.4391238059257231,30.74920634920635,0.43911746030762083
1030000,0.35137358,0.3601862,0.067057624,0.5685113,0.00026925773,0.402456517816366,33.70652173913044,0.40445487187765133
1040000,0.45136225,0.2910469,0.059099644,0.602611,0.0002689518,0.29938114274934424,41.614754098360656,0.3013292172379454
1050000,0.32787153,0.34557158,0.06926638,0.5730767,0.00026864393,0.41391666279782335,33.291666666666664,0.41020138763512176
1060000,0.28497678,0.30582148,0.07263419,0.64760244,0.00026834817,0.34278480637718367,30.97151898734177,0.3461392401139947
1070000,0.32373965,0.3695474,0.07151663,0.61958396,0.00026805035,0.42472668444375444,31.20257234726688,0.42470739441669253
1080000,0.42691103,0.33701837,0.065529466,0.6059124,0.00026775475,0.38067398854316425,35.608058608058606,0.3766373626805924
1090000,0.42136386,0.3285022,0.06880461,0.6370466,0.00026744584,0.3809128880479701,33.55052264808362,0.38088501719855267
1100000,0.38246566,0.32864502,0.07011339,0.6357543,0.00026714185,0.36590758694117587,32.052805280528055,0.36968976596106
1110000,0.37588322,0.38183793,0.06949597,0.60821223,0.00026684243,0.4382376200296661,32.18481848184818,0.4345280525855499
1120000,0.42314816,0.3116791,0.06820188,0.645267,0.00026654734,0.3342137891341579,33.213793103448275,0.3380482758170572
1130000,0.40042984,0.32744658,0.06653028,0.6174039,0.00026625406,0.3941540272371837,34.985559566787,0.3940673875034071
1140000,0.3677942,0.34612656,0.070267625,0.5946017,0.00026595622,0.4181275129866718,32.53691275167785,0.41441610773037746
1150000,0.3636351,0.3344616,0.07114778,0.63681066,0.00026565028,0.39739798947337107,32.7123745819398,0.39743143803499215
1160000,0.4092671,0.3441827,0.069910064,0.5865986,0.00026535423,0.3770380583366179,33.60553633217993,0.38094117474390976
1170000,0.45616522,0.30746517,0.064816676,0.5998682,0.00026504515,0.3835131044260641,36.29588014981273,0.3833857671765799
1180000,0.37107792,0.3642598,0.06818619,0.6327045,0.00026474084,0.4266020722484223,33.55709342560554,0.42663667797011073
1190000,0.32339722,0.3192236,0.0691231,0.63446,0.00026444969,0.3353712335602695,32.46153846153846,0.33530434734346876
1200000,0.31376365,0.29734772,0.06922913,0.65324336,0.00026415175,0.3591262759281634,33.215017064846414,0.359276448449584
1210000,0.32673827,0.31580833,0.0701038,0.62195647,0.00026385512,0.35676609781191887,32.603389830508476,0.3549189175907019
1220000,0.29432464,0.34314415,0.07321892,0.6699348,0.0002635531,0.4141214020853749,31.099041533546327,0.4124294850879755
1230000,0.2882988,0.32421106,0.07242461,0.6348611,0.00026325358,0.3804967704747293,31.18709677419355,0.3804580638725911
